demand_total_active_power_dev,demand_total_active_power_prod,device_dev,device_prod,energy_dev,energy_prod,i1_dev,i1_prod,i2_dev,i2_prod,i3_dev,i3_prod,maximum_demand_total_active_power_dev,maximum_demand_total_active_power_prod,time_dev,time_prod,total_active_power_dev,total_active_power_prod,total_apparent_power_dev,total_apparent_power_prod,total_power_factor_dev,total_power_factor_prod,u12_dev,u12_prod,u13_dev,u13_prod,u23_dev,u23_prod,v1_dev,v1_prod,v2_dev,v2_prod,v3_dev,v3_prod
72.44999694824219,72.449997,Led rasvjeta,Led rasvjeta,394825,394.825,0.3300000131130218,0.33,,,,,74.29997253417969,74.299973,2024-02-12 16:01:02.000537,2024-02-12 16:01:03,72.0,72.0,77.0,78.0,0.9200000166893004,0.94,,,,,,,231.8000030517578,232.0,,,,
72.44999694824219,72.449997,Led rasvjeta,Led rasvjeta,394825,394.825,0.3300000131130218,0.33,,,,,74.29997253417969,74.299973,2024-02-12 16:01:04.002108,2024-02-12 16:01:05,72.0,72.0,78.0,78.0,0.9399999976158142,0.94,,,,,,,232.0,232.0,,,,
72.44999694824219,72.449997,Led rasvjeta,Led rasvjeta,394825,394.825,0.3300000131130218,0.33,,,,,74.29997253417969,74.299973,2024-02-12 16:01:06.002082,2024-02-12 16:01:07,72.0,72.0,78.0,78.0,0.9399999976158142,0.94,,,,,,,232.0,232.0,,,,
72.44999694824219,72.449997,Led rasvjeta,Led rasvjeta,394825,394.825,0.3300000131130218,0.34,,,,,74.29997253417969,74.299973,2024-02-12 16:01:08.002102,2024-02-12 16:01:09,72.0,73.0,78.0,77.0,0.9399999976158142,0.91,,,,,,,232.0,232.100006,,,,
72.44999694824219,72.449997,Led rasvjeta,Led rasvjeta,394825,394.825,0.3400000035762787,0.34,,,,,74.29997253417969,74.299973,2024-02-12 16:01:10.000470,2024-02-12 16:01:11,73.0,73.0,77.0,77.0,0.9100000262260436,0.91,,,,,,,232.1000061035156,232.100006,,,,
72.44999694824219,72.449997,Led rasvjeta,Led rasvjeta,394825,394.825,0.3400000035762787,0.34,,,,,74.29997253417969,74.299973,2024-02-12 16:01:12.000637,2024-02-12 16:01:13,73.0,73.0,77.0,78.0,0.9100000262260436,0.91,,,,,,,232.1000061035156,232.100006,,,,
72.44999694824219,72.46666,Led rasvjeta,Led rasvjeta,394825,394.825,0.3400000035762787,0.34,,,,,74.29997253417969,74.299973,2024-02-12 16:01:14.000982,2024-02-12 16:01:15,73.0,73.0,78.0,78.0,0.9100000262260436,0.91,,,,,,,232.1000061035156,232.100006,,,,
72.46665954589844,72.46666,Led rasvjeta,Led rasvjeta,394825,394.825,0.3400000035762787,0.34,,,,,74.29997253417969,74.299973,2024-02-12 16:01:16.000468,2024-02-12 16:01:17,73.0,73.0,78.0,78.0,0.9100000262260436,0.91,,,,,,,232.1000061035156,232.100006,,,,
72.46665954589844,72.46666,Led rasvjeta,Led rasvjeta,394825,394.826,0.3400000035762787,0.34,,,,,74.29997253417969,74.299973,2024-02-12 16:01:18.002090,2024-02-12 16:01:19,73.0,72.0,78.0,79.0,0.9100000262260436,0.92,,,,,,,232.1000061035156,232.0,,,,
72.46665954589844,72.46666,Led rasvjeta,Led rasvjeta,394826,394.826,0.3400000035762787,0.34,,,,,74.29997253417969,74.299973,2024-02-12 16:01:20.001025,2024-02-12 16:01:21,72.0,72.0,79.0,79.0,0.9200000166893004,0.92,,,,,,,232.0,232.0,,,,
72.46665954589844,72.46666,Led rasvjeta,Led rasvjeta,394826,394.826,0.3400000035762787,0.33,,,,,74.29997253417969,74.299973,2024-02-12 16:01:22.002026,2024-02-12 16:01:23,72.0,73.0,79.0,83.0,0.9200000166893004,0.92,,,,,,,232.0,231.399994,,,,
72.46665954589844,72.48333,Led rasvjeta,Led rasvjeta,394826,394.826,0.3300000131130218,0.33,,,,,74.29997253417969,74.299973,2024-02-12 16:01:24.000243,2024-02-12 16:01:25,73.0,73.0,83.0,83.0,0.9200000166893004,0.92,,,,,,,231.3999938964844,231.399994,,,,
72.48332977294922,72.48333,Led rasvjeta,Led rasvjeta,394826,394.826,0.3300000131130218,0.33,,,,,74.29997253417969,74.299973,2024-02-12 16:01:26.000317,2024-02-12 16:01:27,73.0,73.0,83.0,83.0,0.9200000166893004,0.92,,,,,,,231.3999938964844,231.399994,,,,
72.48332977294922,72.48333,Led rasvjeta,Led rasvjeta,394826,394.826,0.3300000131130218,0.33,,,,,74.29997253417969,74.299973,2024-02-12 16:01:28.000343,2024-02-12 16:01:29,73.0,73.0,83.0,78.0,0.9200000166893004,0.93,,,,,,,231.3999938964844,231.300003,,,,
72.48332977294922,72.48333,Led rasvjeta,Led rasvjeta,394826,394.826,0.3300000131130218,0.33,,,,,74.29997253417969,74.299973,2024-02-12 16:01:30.000438,2024-02-12 16:01:31,73.0,73.0,78.0,78.0,0.9300000071525574,0.93,,,,,,,231.3000030517578,231.300003,,,,
72.48332977294922,,Led rasvjeta,,394826,,0.3300000131130218,,,,,,74.29997253417969,,2024-02-12 16:01:32.000635,,73.0,,78.0,,0.9300000071525574,,,,,,,,231.3000030517578,,,,,
72.48332977294922,72.48333,Led rasvjeta,Led rasvjeta,394826,394.826,0.3300000131130218,0.33,,,,,74.29997253417969,74.299973,2024-02-12 16:01:34.000513,2024-02-12 16:01:34,72.0,72.0,77.0,77.0,0.9300000071525574,0.93,,,,,,,231.3999938964844,231.399994,,,,
72.48332977294922,72.48333,Led rasvjeta,Led rasvjeta,394826,394.826,0.3300000131130218,0.33,,,,,74.29997253417969,74.299973,2024-02-12 16:01:36.001481,2024-02-12 16:01:36,72.0,72.0,77.0,77.0,0.9300000071525574,0.93,,,,,,,231.3999938964844,231.399994,,,,
72.48332977294922,72.48333,Led rasvjeta,Led rasvjeta,394826,394.826,0.3300000131130218,0.33,,,,,74.29997253417969,74.299973,2024-02-12 16:01:38.002209,2024-02-12 16:01:38,72.0,72.0,77.0,77.0,0.9300000071525574,0.93,,,,,,,231.3999938964844,231.399994,,,,
72.48332977294922,72.48333,Led rasvjeta,Led rasvjeta,394826,394.826,0.3300000131130218,0.33,,,,,74.29997253417969,74.299973,2024-02-12 16:01:40.000852,2024-02-12 16:01:40,73.0,73.0,80.0,80.0,0.9200000166893004,0.92,,,,,,,231.3999938964844,231.399994,,,,
72.48332977294922,72.48333,Led rasvjeta,Led rasvjeta,394826,394.826,0.3300000131130218,0.33,,,,,74.29997253417969,74.299973,2024-02-12 16:01:42.000144,2024-02-12 16:01:42,73.0,73.0,80.0,80.0,0.9200000166893004,0.92,,,,,,,231.3999938964844,231.399994,,,,
72.48332977294922,72.48333,Led rasvjeta,Led rasvjeta,394826,394.826,0.3300000131130218,0.33,,,,,74.29997253417969,74.299973,2024-02-12 16:01:44.000235,2024-02-12 16:01:44,73.0,73.0,78.0,78.0,0.9200000166893004,0.92,,,,,,,231.1000061035156,231.100006,,,,
72.5,72.5,Led rasvjeta,Led rasvjeta,394826,394.826,0.3300000131130218,0.33,,,,,74.29997253417969,74.299973,2024-02-12 16:01:46.000853,2024-02-12 16:01:46,73.0,73.0,78.0,78.0,0.9200000166893004,0.92,,,,,,,231.1000061035156,231.100006,,,,
72.5,72.5,Led rasvjeta,Led rasvjeta,394826,394.827,0.3300000131130218,0.33,,,,,74.29997253417969,74.299973,2024-02-12 16:01:48.000800,2024-02-12 16:01:48,73.0,72.0,78.0,76.0,0.9200000166893004,0.93,,,,,,,231.1000061035156,231.300003,,,,
72.5,72.5,Led rasvjeta,Led rasvjeta,394827,394.827,0.3300000131130218,0.33,,,,,74.29997253417969,74.299973,2024-02-12 16:01:50.002137,2024-02-12 16:01:50,72.0,72.0,76.0,76.0,0.9300000071525574,0.93,,,,,,,231.3000030517578,231.300003,,,,
72.5,72.5,Led rasvjeta,Led rasvjeta,394827,394.827,0.3300000131130218,0.33,,,,,74.29997253417969,74.299973,2024-02-12 16:01:52.000647,2024-02-12 16:01:52,72.0,72.0,76.0,76.0,0.9300000071525574,0.93,,,,,,,231.3000030517578,231.300003,,,,
72.5,72.5,Led rasvjeta,Led rasvjeta,394827,394.827,0.3400000035762787,0.34,,,,,74.29997253417969,74.299973,2024-02-12 16:01:54.000877,2024-02-12 16:01:54,72.0,72.0,78.0,78.0,0.9100000262260436,0.91,,,,,,,231.3000030517578,231.300003,,,,
72.5,72.5,Led rasvjeta,Led rasvjeta,394827,394.827,0.3400000035762787,0.34,,,,,74.29997253417969,74.299973,2024-02-12 16:01:56.002016,2024-02-12 16:01:56,72.0,72.0,78.0,78.0,0.9100000262260436,0.91,,,,,,,231.3000030517578,231.300003,,,,
72.5,72.5,Led rasvjeta,Led rasvjeta,394827,394.827,0.3400000035762787,0.34,,,,,74.29997253417969,74.299973,2024-02-12 16:01:58.000658,2024-02-12 16:01:59,72.0,72.0,78.0,78.0,0.9100000262260436,0.92,,,,,,,231.3000030517578,231.399994,,,,
72.5,72.5,Led rasvjeta,Led rasvjeta,394827,394.827,0.3400000035762787,0.34,,,,,74.29997253417969,74.299973,2024-02-12 16:02:00.001595,2024-02-12 16:02:01,72.0,72.0,78.0,78.0,0.9200000166893004,0.92,,,,,,,231.3999938964844,231.399994,,,,
72.5,72.5,Led rasvjeta,Led rasvjeta,394827,394.827,0.3400000035762787,0.34,,,,,74.29997253417969,74.299973,2024-02-12 16:02:02.000313,2024-02-12 16:02:03,72.0,72.0,78.0,78.0,0.9200000166893004,0.92,,,,,,,231.3999938964844,231.399994,,,,
72.5,72.5,Led rasvjeta,Led rasvjeta,394827,394.827,0.3300000131130218,0.33,,,,,74.29997253417969,74.299973,2024-02-12 16:02:04.000149,2024-02-12 16:02:05,72.0,72.0,76.0,76.0,0.9300000071525574,0.93,,,,,,,231.5,231.5,,,,
72.48332977294922,72.48333,Led rasvjeta,Led rasvjeta,394827,394.827,0.3300000131130218,0.33,,,,,74.29997253417969,74.299973,2024-02-12 16:02:06.001332,2024-02-12 16:02:07,72.0,72.0,76.0,76.0,0.9300000071525574,0.93,,,,,,,231.5,231.5,,,,
72.48332977294922,72.48333,Led rasvjeta,Led rasvjeta,394827,394.827,0.3300000131130218,0.33,,,,,74.29997253417969,74.299973,2024-02-12 16:02:08.000453,2024-02-12 16:02:09,72.0,72.0,76.0,77.0,0.9300000071525574,0.93,,,,,,,231.5,232.199997,,,,
72.48332977294922,72.48333,Led rasvjeta,Led rasvjeta,394827,394.827,0.3300000131130218,0.33,,,,,74.29997253417969,74.299973,2024-02-12 16:02:10.000578,2024-02-12 16:02:11,72.0,72.0,77.0,77.0,0.9300000071525574,0.93,,,,,,,232.1999969482422,232.199997,,,,
72.48332977294922,72.48333,Led rasvjeta,Led rasvjeta,394827,394.827,0.3300000131130218,0.33,,,,,74.29997253417969,74.299973,2024-02-12 16:02:12.000077,2024-02-12 16:02:13,72.0,73.0,77.0,78.0,0.9300000071525574,0.93,,,,,,,232.1999969482422,232.300003,,,,
72.48332977294922,72.48333,Led rasvjeta,Led rasvjeta,394827,394.827,0.3300000131130218,0.33,,,,,74.29997253417969,74.299973,2024-02-12 16:02:14.000892,2024-02-12 16:02:15,73.0,73.0,78.0,78.0,0.9300000071525574,0.93,,,,,,,232.3000030517578,232.300003,,,,
72.48332977294922,72.5,Led rasvjeta,Led rasvjeta,394827,394.827,0.3300000131130218,0.33,,,,,74.29997253417969,74.299973,2024-02-12 16:02:16.001207,2024-02-12 16:02:17,73.0,73.0,78.0,78.0,0.9300000071525574,0.93,,,,,,,232.3000030517578,232.300003,,,,
72.5,72.5,Led rasvjeta,Led rasvjeta,394827,394.827,0.3300000131130218,0.34,,,,,74.29997253417969,74.299973,2024-02-12 16:02:18.001319,2024-02-12 16:02:19,73.0,72.0,78.0,78.0,0.9300000071525574,0.92,,,,,,,232.3000030517578,232.199997,,,,
72.5,72.5,Led rasvjeta,Led rasvjeta,394827,394.827,0.3400000035762787,0.34,,,,,74.29997253417969,74.299973,2024-02-12 16:02:20.000555,2024-02-12 16:02:21,72.0,72.0,78.0,78.0,0.9200000166893004,0.92,,,,,,,232.1999969482422,232.199997,,,,
72.5,72.5,Led rasvjeta,Led rasvjeta,394827,394.827,0.3400000035762787,0.33,,,,,74.29997253417969,74.299973,2024-02-12 16:02:22.001037,2024-02-12 16:02:23,72.0,73.0,78.0,80.0,0.9200000166893004,0.94,,,,,,,232.1999969482422,232.300003,,,,
72.5,72.5,Led rasvjeta,Led rasvjeta,394827,394.827,0.3300000131130218,0.33,,,,,74.29997253417969,74.299973,2024-02-12 16:02:24.000934,2024-02-12 16:02:25,73.0,73.0,80.0,80.0,0.9399999976158142,0.94,,,,,,,232.3000030517578,232.300003,,,,
