time_dev,time_prod,column,value_dev,value_prod,diff
2024-02-12 16:00:36.002189,2024-02-12 16:00:36,u23,401.3999938964844,401.399994,1.0351561741117621e-07
2024-02-12 16:00:36.002189,2024-02-12 16:00:36,u13,400.7000122070313,400.700012,2.0703129166577128e-07
2024-02-12 16:00:38.002048,2024-02-12 16:00:38,energy,10638286.0,10638.286,10627647.714
2024-02-12 16:00:38.002048,2024-02-12 16:00:38,demand_total_active_power,287.2833251953125,287.283325,1.9531250927684596e-07
2024-02-12 16:00:38.002048,2024-02-12 16:00:38,u12,400.3999938964844,400.399994,1.0351561741117621e-07
2024-02-12 16:00:38.002048,2024-02-12 16:00:38,u23,401.3999938964844,401.399994,1.0351561741117621e-07
2024-02-12 16:00:38.002048,2024-02-12 16:00:38,u13,400.7000122070313,400.700012,2.0703129166577128e-07
2024-02-12 16:00:40.000592,2024-02-12 16:00:40,energy,10638286.0,10638.286,10627647.714
2024-02-12 16:00:40.000592,2024-02-12 16:00:40,demand_total_active_power,287.2833251953125,287.283325,1.9531250927684596e-07
2024-02-12 16:00:40.000592,2024-02-12 16:00:40,u12,400.3999938964844,400.399994,1.0351561741117621e-07
2024-02-12 16:00:40.000592,2024-02-12 16:00:40,u23,401.3999938964844,401.399994,1.0351561741117621e-07
2024-02-12 16:00:40.000592,2024-02-12 16:00:40,u13,400.7000122070313,400.799988,0.09997579296867798
2024-02-12 16:00:42.001818,2024-02-12 16:00:42,energy,10638286.0,10638.286,10627647.714
2024-02-12 16:00:42.001818,2024-02-12 16:00:42,demand_total_active_power,287.2833251953125,287.283325,1.9531250927684596e-07
2024-02-12 16:00:42.001818,2024-02-12 16:00:42,u12,400.3999938964844,400.399994,1.0351561741117621e-07
2024-02-12 16:00:42.001818,2024-02-12 16:00:42,u23,401.3999938964844,401.399994,1.0351561741117621e-07
2024-02-12 16:00:42.001818,2024-02-12 16:00:42,u13,400.7999877929688,400.799988,2.0703117797893356e-07
